id,price_doc
30609,6034604.626292752
30610,3305486.075831993
30611,5505411.8641901845
30612,6900205.346114807
30613,5826430.995158607
30614,18004751.265690684
30615,7461185.519699582
30616,5586336.773063637
30617,8887941.191415941
30618,4631368.351447614
30619,4513412.71580518
30620,2902778.2566867056
30621,7718501.981886963
30622,7919223.942826065
30623,5595502.335274849
30624,6447045.1114614215
30625,8345801.957459975
30626,5952383.537661067
30627,6921334.870066096
30628,6280162.524749446
30629,4833054.8682084875
30630,5291832.478005557
30631,6165862.888703268
30632,4319520.903856085
30633,6011490.694597762
30634,12606701.236470267
30635,9829726.127590366
30636,5531847.73959381
30637,8770380.876200594
30638,6167827.196704642
30639,7437265.91688309
30640,4660855.743766238
30641,8094909.057643427
30642,6150364.485685713
30643,6827898.127243462
30644,9558494.81417875
30645,6754267.731848654
30646,4977459.525574312
30647,5182327.745148383
30648,24717726.95682505
30649,2824917.1681819055
30650,4961104.98609816
30651,3227246.006197675
30652,4521016.24828958
30653,7479366.495576701
30654,4603230.712686003
30655,11716473.76971026
30656,3840832.007452768
30657,5806821.777703779
30658,9345268.279319415
30659,4749968.970644785
30660,7836813.891962935
30661,6190650.688006936
30662,8301499.7935050735
30663,17023064.6598799
30664,6069523.302104841
30665,5900460.082528842
30666,3276783.11571529
30667,4067139.7501142807
30668,8417044.457060374
30669,4238281.126074586
30670,2549382.7956689144
30671,6082079.623328808
30672,14490587.478252746
30673,8146634.876840645
30674,12897539.95080665
30675,2551277.467186293
30676,6092767.397800219
30677,4802386.440957007
30678,17971813.745891016
30679,4990944.645098735
30680,4673500.936439924
30681,2471790.2962051756
30682,8355159.232156515
30683,9922896.050182177
30684,4320344.865661745
30685,7376102.8579760585
30686,9493774.733716661
30687,5201191.979417375
30688,4455264.619238585
30689,10995634.414895635
30690,27429628.60597397
30691,5020298.242791883
30692,5464121.064113806
30693,9301309.372609243
30694,5678769.557761876
30695,7373922.516335237
30696,6073061.01363314
30697,12322279.898732452
30698,6359798.908075754
30699,5472172.762138943
30700,5196095.348120921
30701,9558494.81417875
30702,5425685.123049228
30703,3781635.2357881726
30704,11841273.5574039
30705,7912988.149468218
30706,23871444.50448052
30707,3830154.8623470156
30708,13927862.044380678
30709,6007524.764423992
30710,5964959.197261942
30711,4588412.083721491
30712,4057384.833412661
30713,4329955.610049988
30714,6975353.478556686
30715,3995018.0783428987
30716,9922896.050182177
30717,6262578.851516098
30718,9290600.07536746
30719,12570157.24566829
30720,6118784.171911635
30721,3184273.9303650414
30722,7657070.46143615
30723,6175125.313068404
30724,13259472.734517017
30725,6525983.968013866
30726,12645425.552157696
30727,10198163.374149285
30728,11343504.913665073
30729,3208758.845232365
30730,4491145.591536251
30731,6073367.982673375
30732,4575377.470205671
30733,10083350.731395898
30734,7043705.099279233
30735,5614360.462220988
30736,5688092.200011761
30737,6915957.390215137
30738,5492238.7202998195
30739,3956046.9674594672
30740,6876956.040454443
30741,11297513.68053063
30742,4557405.027239087
30743,5027417.852442807
30744,10131121.583625594
30745,6364944.258349374
30746,5778509.71177524
30747,17603545.985044163
30748,17273470.55108844
30749,5207311.556530083
30750,6096370.982841181
30751,2910603.7111042417
30752,6850021.2074613795
30753,10769024.27261212
30754,4899548.1727887485
30755,5947713.499743447
30756,6949405.005024906
30757,5277619.9469759455
30758,8823250.066636927
30759,5921447.075418498
30760,4844462.1534208935
30761,8374536.183370771
30762,6822033.703576094
30763,12196457.670568315
30764,6208796.189764923
30765,6443025.323772516
30766,3622177.029996327
30767,7912316.547163209
30768,4237783.996630036
30769,7343612.389367718
30770,5900460.082528842
30771,3166784.844349605
30772,7975240.627005115
30773,8152526.087145234
30774,5564064.201708711
30775,10925808.886743661
30776,6252141.724777907
30777,6061783.4309813
30778,9372794.402222045
30779,5796895.428259577
30780,6763433.575961905
30781,6798529.080265874
30782,5730512.558863712
30783,5213319.008998012
30784,3503907.5384503747
30785,5444417.438001869
30786,4643127.571305639
30787,6079962.873819646
30788,5510070.912575977
30789,6754364.353114672
30790,5393698.893405256
30791,10683242.341227787
30792,7205022.607561245
30793,11688996.390358992
30794,12957432.238170406
30795,9653659.219933242
30796,11012467.237775095
30797,16792423.655218713
30798,3196389.2994211297
30799,8860960.098140245
30800,12981873.028365077
30801,5912080.252574048
30802,19465698.605240103
30803,2893361.947186184
30804,3799029.346444767
30805,15724524.422625907
30806,7043705.099279233
30807,5251512.456298165
30808,9717096.622425513
30809,5177521.1635249
30810,11060082.317317195
30811,4138814.5010547205
30812,4986139.626513891
30813,4676260.632562638
30814,2589690.2599062705
30815,4063789.910508324
30816,7881506.930174411
30817,2158550.7082544025
30818,6989750.405389304
30819,8540230.347771907
30820,5262602.359818985
30821,24626809.810947336
30822,8631971.681293653
30823,7431360.019383268
30824,3685229.948836556
30825,4994148.975436228
30826,8741788.949528683
30827,4757376.635695821
30828,5580942.575075202
30829,4980184.977903121
30830,8776806.84798029
30831,5658836.948147102
30832,5814152.93324377
30833,5298563.98654002
30834,4272084.5764117725
30835,4730345.22132668
30836,6536971.749753905
30837,5057569.545108085
30838,4579131.550652211
30839,5644925.226229965
30840,10537653.7228889
30841,9265541.824026916
30842,6917085.324813596
30843,5281607.692209793
30844,6665590.474220233
30845,7688109.778471984
30846,4577943.8806581665
30847,5507228.791924771
30848,8751214.633568697
30849,4707542.066461891
30850,4192380.6168894027
30851,4313128.185738603
30852,6998034.414710259
30853,3905083.3603562796
30854,5226600.683723138
30855,6454427.392438198
30856,8135400.544986504
30857,2343144.9606837425
30858,4524117.335283645
30859,5684339.623881604
30860,5611507.360766816
30861,8493065.385230025
30862,7517001.210439436
30863,4839433.542492848
30864,5999675.133727121
30865,9165108.765225993
30866,6556369.954037418
30867,5461537.023324046
30868,6581836.272847962
30869,5843625.957606949
30870,3541628.467800711
30871,5958943.663739971
30872,4323662.901698696
30873,3495926.907142952
30874,5112455.037783789
30875,4775172.143659873
30876,5029628.611770373
30877,11340476.275447523
30878,5434587.102388094
30879,10754901.825569162
30880,6116847.149909936
30881,2362705.1351702004
30882,8995282.63256177
30883,3200192.808632031
30884,5522433.571403609
30885,4889689.629750661
30886,7830486.166348462
30887,5813908.966796165
30888,4548048.411574569
30889,5292195.851780775
30890,5307515.534303068
30891,3670001.501245378
30892,3622177.029996327
30893,4569538.5796880275
30894,5307626.891578726
30895,4398880.764760762
30896,6289764.603827696
30897,7312304.02180774
30898,7088348.761437788
30899,5897022.9154051505
30900,3086951.7212940273
30901,6737997.131863639
30902,2471957.668958983
30903,6856223.535844613
30904,7056735.459512604
30905,5459657.068495686
30906,5419164.206417367
30907,9706241.829689458
30908,4349054.639422262
30909,13220885.204104105
30910,7577236.713928434
30911,4296775.910471022
30912,6439308.944599165
30913,12365860.622149527
30914,5893317.9696561
30915,6056305.550707408
30916,5196521.528507888
30917,8091057.740581103
30918,6193154.432752027
30919,5514344.732246769
30920,4613382.751494733
30921,4010562.3414685326
30922,5268025.465557622
30923,3425561.020502774
30924,4650821.000792821
30925,15596472.316817023
30926,6445022.611305975
30927,7123981.981377317
30928,4153991.1561465324
30929,4650821.000792821
30930,6306931.378018879
30931,10229372.258027384
30932,4310948.6772241695
30933,3471564.1505575804
30934,10783000.727294942
30935,6908053.820213852
30936,6702485.38054477
30937,9273745.548677742
30938,4459336.898052673
30939,9478937.830019768
30940,6462058.467400027
30941,6089822.178381316
30942,3590511.8004771345
30943,7009128.4568515625
30944,5203062.327313658
30945,3043098.166795524
30946,13326255.362115191
30947,6676641.390629535
30948,8604233.043024218
30949,6198253.626588039
30950,5319327.344104362
30951,15609269.16519529
30952,7689796.312584324
30953,9428521.711791633
30954,4634509.773287457
30955,6054284.377976159
30956,7214579.971381164
30957,5296043.087325234
30958,24003942.30894627
30959,7390981.530935879
30960,6946237.796761398
30961,8267976.143111154
30962,12040416.641846959
30963,3408469.072422159
30964,4340585.239832263
30965,7014912.87069491
30966,10544067.24826267
30967,12148514.26726569
30968,4071420.236620567
30969,3357270.950100209
30970,6602866.122908101
30971,7662315.345249737
30972,3447736.1261416404
30973,5825719.804314796
30974,5330657.04562825
30975,6537726.124468292
30976,5427020.266127214
30977,6532378.801336421
30978,7420276.985059864
30979,3105068.733839412
30980,6604629.513809814
30981,5786527.996636637
30982,6178795.286588292
30983,3872776.4284004583
30984,5522433.571403609
30985,3878017.1661448595
30986,9649093.902126033
30987,7805233.75863506
30988,6310908.386747059
30989,6779739.735977172
30990,13252696.629366023
30991,8755931.286059918
30992,2960648.7085168343
30993,6584674.05598265
30994,4786844.521486587
30995,5591122.958435712
30996,5806877.156135737
30997,7356608.205542579
30998,4739737.8482444
30999,5595934.591206033
31000,7804258.701266978
31001,5939352.913544422
31002,8519876.85504953
31003,8878385.177254235
31004,3854110.9547761027
31005,3167458.3941146457
31006,6832783.567514017
31007,4009227.71874916
31008,5153446.919200719
31009,6406471.040388559
31010,6479114.637745032
31011,4226067.847200309
31012,5658772.188268163
31013,7496154.709117433
31014,16440387.882461911
31015,6061662.031886378
31016,4206662.346750646
31017,9535478.103822697
31018,3659809.7193693514
31019,4820538.795713588
31020,6513685.165686628
31021,12665653.632755855
31022,17758811.07377356
31023,9829726.127590366
31024,4171271.6474694153
31025,6681622.508776992
31026,6235391.670240563
31027,4490742.99910282
31028,2791068.785761076
31029,8041302.750570235
31030,6733044.618778363
31031,8960845.710653959
31032,8798999.187710019
31033,8350969.0622029
31034,5213701.852304535
31035,9686138.842171704
31036,6277815.185498363
31037,25946580.059141457
31038,4311059.682161194
31039,8488401.286224898
31040,5695946.996470586
31041,4489783.775360416
31042,3327435.992250674
31043,5957159.502951253
31044,8668938.606446626
31045,7302624.164419115
31046,14709631.797801236
31047,6416590.556063404
31048,5255871.426679797
31049,5350510.228462533
31050,7443091.328047362
31051,6517543.919379875
31052,3405259.022383051
31053,17515294.917889964
31054,6079962.873819646
31055,5687186.366044306
31056,12496600.16334189
31057,5565401.551293413
31058,6635868.958960895
31059,2863375.5505603557
31060,7158811.149358003
31061,6150587.376620999
31062,6370537.261491588
31063,3394947.5902815736
31064,5094072.958392009
31065,10272484.562385695
31066,4673340.487273044
31067,7430630.084223852
31068,4308453.876082549
31069,4476333.446714017
31070,4511579.445442416
31071,2923539.6939873397
31072,5995248.14407855
31073,2362705.1351702004
31074,7373922.516335237
31075,7112394.128587977
31076,6889539.947323479
31077,5761017.356213525
31078,4275736.599396998
31079,4107926.0180781865
31080,6712381.084173639
31081,2971561.814662926
31082,10260950.64203714
31083,5177521.1635249
31084,9509033.86744008
31085,11914176.999691037
31086,3723631.36239904
31087,4411244.284906515
31088,5656230.948344811
31089,6183918.04224352
31090,33062790.944668297
31091,3264693.0370285152
31092,7178411.441354053
31093,5900460.082528842
31094,5653680.066091585
31095,4788876.417960519
31096,14213539.890261296
31097,9500730.729058577
31098,8048790.968084097
31099,14584891.905043634
31100,4494011.893145934
31101,4366825.909019525
31102,5286430.238022978
31103,9456202.872621495
31104,4872452.360244025
31105,8209065.61460416
31106,4614914.088885143
31107,4984161.875082301
31108,6841990.710516939
31109,5063553.942835332
31110,9385907.544509523
31111,9531968.565967824
31112,5212926.250926521
31113,3488802.801848397
31114,4049321.238933175
31115,5449300.295316718
31116,5396883.865469166
31117,6092471.068701675
31118,3632846.0110381446
31119,3358369.327611575
31120,5097202.52706721
31121,6463402.075487663
31122,5805193.887792465
31123,4707901.237119964
31124,5833225.0177355055
31125,12603263.216818403
31126,18512192.453531828
31127,5595123.4717342025
31128,5302759.723529965
31129,5199213.218877343
31130,12451988.657659758
31131,7093921.17098318
31132,7458389.636059495
31133,9806355.558006039
31134,5862487.214291597
31135,10652944.526960894
31136,8158016.9828802245
31137,4594121.742614298
31138,6515623.5775413215
31139,3924500.9249300957
31140,5745424.167550032
31141,5755992.416069485
31142,9778861.67979768
31143,5163891.418124888
31144,3712469.1639151676
31145,5820449.697949949
31146,4565848.969762919
31147,12755937.60621189
31148,5954813.633485545
31149,2467310.807963784
31150,8513436.016968299
31151,4128627.8001883193
31152,8027334.703094561
31153,4618511.20921162
31154,15517454.478413336
31155,5186550.14830826
31156,4998585.10348814
31157,3719148.983229555
31158,7971301.804825463
31159,5856167.311402529
31160,5151216.123841843
31161,3319097.5310778525
31162,4716628.516568552
31163,5793977.194094722
31164,5760676.729957948
31165,6555157.053764925
31166,5357781.329858868
31167,7132962.456379315
31168,9925886.875528673
31169,8125297.468630888
31170,5231427.883150643
31171,10193787.736208485
31172,4364748.303080799
31173,8959017.111377127
31174,7327801.717063117
31175,19169504.23244456
31176,4687051.989883524
31177,8275430.785640422
31178,4475244.993187078
31179,4081570.8832188216
31180,4238927.885794085
31181,7733975.439098429
31182,6365648.427026703
31183,8005844.015539739
31184,5203399.756084402
31185,3938561.1606181795
31186,7606835.144149376
31187,3581408.1967426627
31188,4584029.575518371
31189,4966624.72508248
31190,7660927.0738933105
31191,13128787.770824708
31192,3474154.116107426
31193,5912993.711387883
31194,7318771.36704648
31195,7903726.577839051
31196,4872754.407229499
31197,14987742.001815265
31198,5860838.129745659
31199,6458368.064757635
31200,10315011.239022724
31201,3889398.912688038
31202,3916671.5402763146
31203,6138012.548361388
31204,3439719.410437505
31205,9273851.678880384
31206,5105789.542577314
31207,4290019.981335704
31208,4990221.217703634
31209,4193604.234131358
31210,6147115.887602062
31211,7240924.689191221
31212,5143489.519551793
31213,10868402.01181463
31214,6843452.473546787
31215,4323662.901698696
31216,5522433.571403609
31217,7199932.81362981
31218,9225124.59158108
31219,3626722.3855462032
31220,7261705.430732183
31221,3666681.5169480927
31222,6479250.576405988
31223,9558494.81417875
31224,7496104.667052941
31225,9996259.76623057
31226,6058997.645127049
31227,9359878.104237106
31228,9865432.127751049
31229,3734139.7561972314
31230,5183271.801424666
31231,4154070.3879956678
31232,5899256.0023127245
31233,6280162.524749446
31234,6465146.717404977
31235,5575824.772724309
31236,5663966.124374254
31237,10036053.977274645
31238,6458368.064757635
31239,8689399.589793423
31240,4691631.42478065
31241,6181647.943151563
31242,6996025.875453965
31243,3760381.078520831
31244,7358755.356163004
31245,6759906.284313126
31246,9671573.153197436
31247,5329243.961377518
31248,6490227.758101266
31249,9531986.746772375
31250,5609789.775988618
31251,7228622.673537847
31252,6116847.149909936
31253,7753930.262616146
31254,5494533.358981592
31255,11334075.530860206
31256,5286440.321098082
31257,3989318.658336775
31258,8996243.48371758
31259,7712262.430577092
31260,7029994.810363702
31261,19814975.48403737
31262,5459657.068495686
31263,5993927.543772662
31264,3664577.035476394
31265,9334294.721384903
31266,7692833.006374436
31267,3627438.4096015505
31268,4354873.438129649
31269,6748003.184186576
31270,4153705.9340022835
31271,5668132.273261384
31272,13453259.536466956
31273,7343381.280325045
31274,5768015.636355809
31275,5564324.216734996
31276,4974422.452311086
31277,4652724.163186235
31278,16117605.547149248
31279,14833825.746295972
31280,6744554.6926778415
31281,6958676.38588065
31282,12665653.632755855
31283,5998982.8436052585
31284,3734830.6838272894
31285,5106242.40387225
31286,6462779.543433476
31287,9649093.902126033
31288,4386300.902873659
31289,7825939.637033352
31290,6289278.753249667
31291,5721065.830100599
31292,3763028.610087928
31293,6986404.9016632335
31294,3933925.1020918847
31295,16240733.627683014
31296,9509033.86744008
31297,5934393.13908022
31298,3921926.7948348373
31299,9531986.746772375
31300,6594710.273054672
31301,6628519.364055992
31302,4066806.1932949657
31303,7663126.504404496
31304,6718888.084337474
31305,8776036.82195614
31306,3235017.4126029066
31307,5948150.2737637125
31308,6790701.422265175
31309,8391628.911295934
31310,53074574.95456168
31311,5009389.301395778
31312,5410333.927208029
31313,12149835.111833222
31314,6280162.524749446
31315,9649093.902126033
31316,12356217.70687797
31317,16825092.95018372
31318,6850792.108173173
31319,6654621.311968424
31320,5850691.109737851
31321,7662614.952594427
31322,7261753.908007732
31323,6772411.636650696
31324,6709136.345974159
31325,5878717.669345323
31326,5111787.121879801
31327,6640028.058566057
31328,13157039.52936228
31329,5769137.910428513
31330,9067078.596910553
31331,8346199.925797037
31332,5531225.256048455
31333,4923873.029565718
31334,4274660.232613985
31335,7068953.932072416
31336,7103893.446475078
31337,6581534.987189902
31338,4529263.184710722
31339,4732321.5434925165
31340,4808027.624025882
31341,9531986.746772375
31342,5015292.774740991
31343,3105068.733839412
31344,3903694.48911226
31345,5161680.714362525
31346,3293352.909303239
31347,8309032.206438975
31348,11519458.273492347
31349,10587395.133368017
31350,3684748.492535329
31351,5042557.722640608
31352,7952289.042501255
31353,4979615.073573405
31354,7180938.010669542
31355,9446702.530911501
31356,4680811.6679639565
31357,5564096.039630543
31358,2573394.66205615
31359,6390221.586772339
31360,7857865.826954588
31361,4496172.467501313
31362,9878330.072376138
31363,4004680.337556254
31364,3800652.8136783983
31365,3692755.156674686
31366,6394007.199758138
31367,10059607.402612016
31368,5847182.559896179
31369,4479215.925245532
31370,9401477.454393351
31371,7415820.111695514
31372,6410798.159380734
31373,3637096.035802236
31374,6320051.1638319455
31375,5396868.424882661
31376,6458368.064757635
31377,8290225.834640226
31378,5554780.614849177
31379,31561615.473028418
31380,5486945.849425365
31381,6021405.493289995
31382,5253230.561053005
31383,6993577.705525505
31384,22627901.675126128
31385,14236792.309987433
31386,9729225.350263102
31387,9884455.431990745
31388,5242040.424605408
31389,4458720.291201867
31390,5555230.916486658
31391,4618511.20921162
31392,8472282.934538506
31393,7855655.453673486
31394,3942179.950842695
31395,3537645.188556794
31396,7618422.051437439
31397,6329388.2689562375
31398,2425255.619441509
31399,12408601.4033052
31400,4009545.0816022493
31401,10836359.55947588
31402,11340216.71551493
31403,5330657.04562825
31404,4087070.7803584044
31405,3814654.943051194
31406,6312340.9645157205
31407,3014487.9637791347
31408,6079962.873819646
31409,3426854.9451635294
31410,11002095.845183237
31411,7410602.60742542
31412,9315193.06077676
31413,7333940.0458612805
31414,4440896.908697239
31415,15632807.025608763
31416,5556640.331605897
31417,3507628.698909653
31418,6744586.853297449
31419,9073583.503238097
31420,9306597.645602463
31421,6362207.239174371
31422,6359568.435530605
31423,7616395.2484200215
31424,19966577.577244647
31425,6841905.885642181
31426,4559061.260844256
31427,5582890.914068056
31428,5937937.03025514
31429,12480997.742058046
31430,4555540.854432965
31431,5126785.019562786
31432,5023737.009762308
31433,7056412.435192561
31434,3772439.1725378507
31435,9493140.977031758
31436,9012370.19625469
31437,12496600.16334189
31438,8355836.548173929
31439,8985182.751392163
31440,6788765.339170503
31441,6510468.178412914
31442,7901654.014840245
31443,10526986.567586742
31444,5626007.357883171
31445,7430367.892010286
31446,11534958.686917815
31447,5998702.517437873
31448,7142989.614135076
31449,6388058.515429417
31450,5389647.076358006
31451,6579495.395000127
31452,11811655.980564563
31453,2677127.158578731
31454,5239921.1925873505
31455,7615632.612748365
31456,5094072.958392009
31457,5143082.402914983
31458,13453285.19654761
31459,6815667.30366029
31460,5426621.758801305
31461,4762905.897676759
31462,3688151.663523512
31463,5253300.699716129
31464,6226436.681716181
31465,5035190.976689755
31466,40123509.48540692
31467,2965313.969957548
31468,12451703.657518834
31469,5132151.369828626
31470,5328034.496225722
31471,14204840.187311836
31472,2553921.169323125
31473,6335451.490958031
31474,3928121.7810332794
31475,7290307.707014348
31476,26204304.519607063
31477,5770128.33359232
31478,4526158.570459173
31479,5296426.95445686
31480,8410208.129309779
31481,7965792.241034689
31482,8937597.35693573
31483,9803625.133923741
31484,5392238.242900197
31485,3748472.344415937
31486,2743837.928729467
31487,4302184.210348101
31488,12618537.113275861
31489,7513818.949901584
31490,3976480.1151403985
31491,6265464.214472089
31492,6850609.174730152
31493,8174956.243377445
31494,4727278.593839056
31495,4877492.022972405
31496,4911552.678051066
31497,4636056.966017709
31498,6319623.242115981
31499,10394544.789398408
31500,8034219.915381288
31501,7936825.369731421
31502,7803000.982760694
31503,5008376.610677067
31504,9407396.84250929
31505,13943118.870254088
31506,6530971.026864306
31507,5912328.338539173
31508,6849172.010495183
31509,5602251.468906824
31510,5326540.829993905
31511,5222539.915042911
31512,4736245.047318886
31513,17055727.218770057
31514,22066952.267794903
31515,2533720.169685332
31516,13476322.011975132
31517,6628064.235377296
31518,5963895.518603478
31519,5459250.958292088
31520,6270927.939420576
31521,4012788.9756594207
31522,4386300.902873659
31523,6201310.426708244
31524,8488862.723473279
31525,9351972.764574837
31526,5660688.31472928
31527,5884304.278699044
31528,3851740.9432950383
31529,6064720.873792472
31530,3639722.7178726266
31531,8505734.528594878
31532,5459657.068495686
31533,14675162.879119897
31534,7271622.303118815
31535,8016249.59817456
31536,6983707.006969545
31537,4643127.571305639
31538,4932798.378748069
31539,3823045.9685087227
31540,9509033.86744008
31541,3319724.3271918357
31542,5381639.820241865
31543,3759233.676375974
31544,5070681.702345286
31545,7254548.19795374
31546,12962746.911059149
31547,5066911.197347487
31548,4977692.127899242
31549,5586336.773063637
31550,4937933.422571187
31551,4977207.947540882
31552,6442417.042258687
31553,4714029.31532381
31554,7255163.968475875
31555,3968475.123257147
31556,6160426.078898525
31557,5055746.676050334
31558,9649093.902126033
31559,3103943.6724759163
31560,6236022.034587824
31561,6909147.520345146
31562,26868376.85106597
31563,3613037.9336192925
31564,7030081.967135412
31565,9061286.930645911
31566,5863851.553474653
31567,17964411.111785844
31568,4819840.06830386
31569,6908053.820213852
31570,4597891.202667656
31571,6280521.888812998
31572,3514623.6522128037
31573,5929799.421563406
31574,9044520.636050146
31575,5434587.102388094
31576,7744640.66352121
31577,5143317.839932219
31578,7554414.630973725
31579,5872996.339153376
31580,6726607.302909927
31581,4778821.258432164
31582,5481861.9640268665
31583,7389170.26547078
31584,3980805.650380184
31585,6654621.311968424
31586,13765650.048301399
31587,14055773.259105867
31588,9318267.31444618
31589,3636357.297954544
31590,4801397.281717828
31591,4530213.561639474
31592,8096128.894828166
31593,6969422.225515456
31594,5798974.460695722
31595,5176045.010978398
31596,3929961.5708316667
31597,5354629.647299759
31598,3979165.9467815245
31599,5577266.007114813
31600,6853451.728063063
31601,14287852.70189138
31602,5129758.565745968
31603,11821866.003293144
31604,2765909.3567187954
31605,5426621.758801305
31606,6454599.746545039
31607,6959127.6696576225
31608,5368404.441852555
31609,4675270.699573527
31610,7323665.789608379
31611,5526917.269795403
31612,5507470.393946212
31613,4594520.4578431975
31614,15372400.113254372
31615,9918203.407423103
31616,10464706.898055261
31617,4127175.1676353673
31618,6683579.02735184
31619,9394235.759215737
31620,4524117.335283645
31621,4581324.309571927
31622,25521183.191313677
31623,11219520.724464154
31624,4151686.1710618376
31625,9101212.022059333
31626,5160848.868365809
31627,6758320.57007261
31628,9692588.709101386
31629,7280566.704511128
31630,3748686.83986068
31631,5858625.172643557
31632,9450288.824355707
31633,5061873.73615506
31634,6926055.9794915505
31635,13559317.857152158
31636,5697995.258200656
31637,5309773.5064676
31638,7321591.718939701
31639,3448788.452271537
31640,9394271.595449552
31641,3640739.8952311394
31642,2960417.191009513
31643,5508526.214082966
31644,8988799.570982572
31645,6060505.97186145
31646,8042629.559634792
31647,5489636.14704481
31648,11207500.62788255
31649,5155585.261549921
31650,5697756.165820808
31651,11565073.553349055
31652,5894588.295700973
31653,4858874.9727679845
31654,4619083.836925042
31655,4431779.490927241
31656,22661720.652187508
31657,6039083.714646067
31658,4461076.61414394
31659,6957077.218722549
31660,4872907.761326645
31661,4926179.193140403
31662,6954324.327388837
31663,3537260.600668469
31664,3614571.578383511
31665,4001374.309700172
31666,4970424.885203894
31667,5725830.930720376
31668,8368875.61202894
31669,11995488.739928726
31670,6511318.848664843
31671,5188593.364162551
31672,7514557.056976066
31673,4809687.786448068
31674,9194260.991630457
31675,7901149.145469126
31676,7432380.6314563835
31677,4547380.507650083
31678,5098067.87117509
31679,6939616.505958303
31680,5315422.640429989
31681,5963110.6795203
31682,3505565.3574790168
31683,6654621.311968424
31684,5165994.680693955
31685,3715543.5784984897
31686,10322706.768356685
31687,9768683.15338251
31688,10886576.52349848
31689,3533359.7356386045
31690,5968083.07195302
31691,3623987.576000873
31692,4254345.87060068
31693,5887672.268112958
31694,7000631.022296424
31695,6986404.9016632335
31696,3240223.1646233364
31697,5191647.319391815
31698,3066164.1674041483
31699,4933504.071690232
31700,5375617.834631104
31701,8798814.579296866
31702,5027657.584122595
31703,6556338.690903785
31704,5635469.102598997
31705,8466822.75089576
31706,3956495.953802193
31707,12092568.56918546
31708,7390925.142436911
31709,5229956.31203075
31710,10037260.011724973
31711,6103171.283168424
31712,7828970.363170836
31713,5530808.547736379
31714,4832308.241916867
31715,5199500.811485608
31716,6084980.476454676
31717,10629177.671021288
31718,4827195.570908287
31719,7363753.766432042
31720,3202500.908493401
31721,3798985.8702529604
31722,5805193.887792465
31723,5544026.616456945
31724,5573825.743302929
31725,5503711.007131694
31726,13029724.892021205
31727,5592765.489648159
31728,4581966.611018423
31729,5945598.152262949
31730,3630632.8367712754
31731,7503893.800536339
